Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2022-11-14 00:00:00-05:00,82.94000244140625,84.08999633789062,80.5999984741211,81.93000030517578,917300,0.0,0.0,81.93000030517578
2022-11-15 00:00:00-05:00,85.25,89.69000244140625,84.0,86.88999938964844,1197900,0.0,0.0,86.88999938964844
2022-11-16 00:00:00-05:00,86.95999908447266,87.72000122070312,81.29000091552734,82.16999816894531,981400,0.0,0.0,82.16999816894531
2022-11-17 00:00:00-05:00,82.5,88.02999877929688,82.5,87.0199966430664,1029800,0.0,0.0,87.0199966430664
2022-11-18 00:00:00-05:00,88.61000061035156,88.61000061035156,84.25,86.48999786376953,933300,0.0,0.0,86.48999786376953
2022-11-21 00:00:00-05:00,86.0,86.48999786376953,83.37999725341797,83.91000366210938,526700,0.0,0.0,83.91000366210938
2022-11-22 00:00:00-05:00,83.91000366210938,87.91999816894531,83.04000091552734,87.72000122070312,702000,0.0,0.0,87.72000122070312
2022-11-23 00:00:00-05:00,88.23999786376953,91.73999786376953,87.63999938964844,91.22000122070312,889900,0.0,0.0,91.22000122070312
2022-11-25 00:00:00-05:00,91.87000274658203,94.98999786376953,91.55000305175781,93.87000274658203,641800,0.0,0.0,93.87000274658203
2022-11-28 00:00:00-05:00,93.0,95.22000122070312,91.86000061035156,92.5,964700,0.0,0.0,92.5
2022-11-29 00:00:00-05:00,92.44000244140625,94.88999938964844,89.83999633789062,91.48999786376953,916900,0.0,0.0,91.48999786376953
2022-11-30 00:00:00-05:00,91.44000244140625,91.48999786376953,85.69999694824219,90.2300033569336,1240900,0.0,0.0,90.2300033569336
2022-12-01 00:00:00-05:00,91.76000213623047,93.22000122070312,89.02999877929688,90.51000213623047,810600,0.0,0.0,90.51000213623047
2022-12-02 00:00:00-05:00,88.69000244140625,89.5,85.3499984741211,86.69999694824219,843700,0.0,0.0,86.69999694824219
2022-12-05 00:00:00-05:00,86.5,86.66999816894531,82.55999755859375,83.30999755859375,840900,0.0,0.0,83.30999755859375
2022-12-06 00:00:00-05:00,83.3499984741211,86.43000030517578,81.02999877929688,86.27999877929688,991700,0.0,0.0,86.27999877929688
2022-12-07 00:00:00-05:00,84.66999816894531,87.16000366210938,82.7699966430664,86.0999984741211,667400,0.0,0.0,86.0999984741211
2022-12-08 00:00:00-05:00,86.31999969482422,89.97000122070312,85.1500015258789,85.61000061035156,1030800,0.0,0.0,85.61000061035156
2022-12-09 00:00:00-05:00,85.37999725341797,86.5,83.30000305175781,84.0199966430664,662400,0.0,0.0,84.0199966430664
2022-12-12 00:00:00-05:00,85.1500015258789,89.4800033569336,84.29000091552734,89.16000366210938,725300,0.0,0.0,89.16000366210938
2022-12-13 00:00:00-05:00,92.72000122070312,93.0,88.7699966430664,90.01000213623047,839800,0.0,0.0,90.01000213623047
2022-12-14 00:00:00-05:00,90.5,91.55000305175781,87.93000030517578,90.04000091552734,1012100,0.0,0.0,90.04000091552734
2022-12-15 00:00:00-05:00,88.33000183105469,88.73999786376953,78.87000274658203,80.58000183105469,1660800,0.0,0.0,80.58000183105469
2022-12-16 00:00:00-05:00,80.23999786376953,82.36000061035156,78.80000305175781,80.7300033569336,1327900,0.0,0.0,80.7300033569336
2022-12-19 00:00:00-05:00,80.66999816894531,81.37999725341797,77.47000122070312,78.29000091552734,1134300,0.0,0.0,78.29000091552734
2022-12-20 00:00:00-05:00,83.31999969482422,85.8499984741211,82.5999984741211,83.30999755859375,3338500,0.0,0.0,83.30999755859375
2022-12-21 00:00:00-05:00,84.0199966430664,85.29000091552734,82.69000244140625,83.87000274658203,8430900,0.0,0.0,83.87000274658203
2022-12-22 00:00:00-05:00,83.05999755859375,83.37999725341797,79.47000122070312,82.0,1299100,0.0,0.0,82.0
2022-12-23 00:00:00-05:00,81.94999694824219,82.3499984741211,80.12999725341797,82.19000244140625,966000,0.0,0.0,82.19000244140625
2022-12-27 00:00:00-05:00,82.51000213623047,83.9800033569336,82.19000244140625,82.88999938964844,790200,0.0,0.0,82.88999938964844
2022-12-28 00:00:00-05:00,82.3499984741211,84.3499984741211,80.55999755859375,80.5999984741211,899800,0.0,0.0,80.5999984741211
2022-12-29 00:00:00-05:00,81.79000091552734,83.33999633789062,81.0999984741211,81.91000366210938,864300,0.0,0.0,81.91000366210938
2022-12-30 00:00:00-05:00,80.52999877929688,82.80000305175781,79.5199966430664,82.0999984741211,638900,0.0,0.0,82.0999984741211
2023-01-03 00:00:00-05:00,83.08000183105469,85.25,81.94000244140625,83.86000061035156,815200,0.0,0.0,83.86000061035156
2023-01-04 00:00:00-05:00,84.61000061035156,87.73999786376953,82.05999755859375,82.25,1449600,0.0,0.0,82.25
2023-01-05 00:00:00-05:00,81.5199966430664,81.55999755859375,79.62999725341797,80.25,1097800,0.0,0.0,80.25
2023-01-06 00:00:00-05:00,81.44999694824219,85.12000274658203,80.52999877929688,84.38999938964844,1032700,0.0,0.0,84.38999938964844
2023-01-09 00:00:00-05:00,85.94999694824219,92.80000305175781,84.66000366210938,84.7699966430664,2621600,0.0,0.0,84.7699966430664
2023-01-10 00:00:00-05:00,81.0,81.5,75.11000061035156,78.37000274658203,4158300,0.0,0.0,78.37000274658203
2023-01-11 00:00:00-05:00,78.30999755859375,78.69999694824219,74.04000091552734,75.61000061035156,2121400,0.0,0.0,75.61000061035156
2023-01-12 00:00:00-05:00,76.44999694824219,80.81999969482422,75.66000366210938,80.44999694824219,1080300,0.0,0.0,80.44999694824219
2023-01-13 00:00:00-05:00,79.61000061035156,82.1500015258789,79.55000305175781,80.58000183105469,667900,0.0,0.0,80.58000183105469
2023-01-17 00:00:00-05:00,80.55000305175781,84.91000366210938,80.19999694824219,84.83000183105469,1169700,0.0,0.0,84.83000183105469
2023-01-18 00:00:00-05:00,85.98999786376953,86.81999969482422,79.26000213623047,79.33000183105469,882211,0.0,0.0,79.33000183105469
